,ID,Age,Birthdate,Birthdate__precision
18900,Riley,,,
18901,Rillion,,,
18902,Rillyaviel,,,
18903,Rimtuolis,25,1997-08-20,1
18904,Rimurus,,,
18905,Rin,,,
18906,Rin,20,2002-11-05,1
18907,Rin,20,2002-11-05,1
18908,Rinb2e,,,
18909,Ring Troll,,,
18910,Ring Troll,,,
18911,Ringer,,,
18912,rinrin,,,
18913,Rins,28,1994-12-17,1
18914,Rins,28,1994-12-17,1
18915,Rio,,,
18916,Riockz,,,
18917,Riokkee,,,
18918,Rioklu,,,
18919,Riosilva,,,
18920,riotdopa,,,
18921,Rip DFG,,,
18922,Rip DFG,,,
18923,rip my mental,18,2004-10-19,1
18924,Ripi,26,1996-09-16,1
18925,Ripi,26,1996-09-16,1
18926,RIPPED,,,
18927,RIPPED,,,
18928,Ripper,,,
18929,Rippii,27,1995-12-29,1
18930,Ripshocks,,,
18931,RIRANG,,,
18932,Riris,28,1994-12-25,1
18933,Riris,28,1994-12-25,1
18934,Riris,28,1994-12-25,1
18935,Riron,24,1999-05-16,1
18936,risdrengen,,,
18937,risdrengen,,,
18938,risdrengen,,,
18939,risdrengen,,,
18940,risdrengen,,,
18941,risdrengen,,,
18942,risdrengen,,,
18943,Rise,21,2002-06-11,1
18944,Risk,,,
18945,Risk,,,
18946,Rispy,,,
18947,Riss,21,2002-01-03,1
18948,Riss,21,2002-01-03,1
18949,Risus,,,
18950,Ritix,,,
18951,Rito,,,
18952,Ritsu,,,
18953,RIVA,24,1998-08-29,1
18954,RIVA,24,1998-08-29,1
18955,Rivality,22,2001-04-26,1
18956,Rivayne,,,
18957,Rivayne,,,
18958,Rivenge,,,
18959,River,,,
18960,River,,,
18961,River,23,1999-07-23,1
18962,River,23,1999-07-23,1
18963,riversided,23,2000-02-17,1
18964,RivingtonThe3rd,38,1984-12-12,1
18965,RivingtonThe3rd,38,1984-12-12,1
18966,RivingtonThe3rd,38,1984-12-12,1
18967,Riyev,26,1996-09-28,1
18968,Riyuuka,,,
18969,Riziki,,,
18970,Rizza,,,
18971,rjs,26,1996-11-10,1
18972,rjs,26,1996-11-10,1
18973,rjs,26,1996-11-10,1
18974,rjs,26,1996-11-10,1
18975,Rkp,32,1991-07-15,1
18976,Rkp,32,1991-07-15,1
18977,Rkp,32,1991-07-15,1
18978,Rkp,32,1991-07-15,1
18979,rkShaka,,,
18980,RLun,30,1993-02-15,1
18981,RLun,30,1993-02-15,1
18982,RLun,30,1993-02-15,1
18983,RLun,30,1993-02-15,1
18984,RLZ,,,
18985,RNATION,,,
18986,RNATION,,,
18987,Rnglol,33,1989-12-19,1
18988,rnz,,,
18989,Roach,24,1999-01-31,1
18990,Road,,,
18991,Road,27,1995-09-30,1
18992,Road,27,1995-09-30,1
18993,Road,27,1995-09-30,1
18994,Roamer,19,2003-08-03,1
18995,Roamer,19,2003-08-03,1
18996,Roar,27,1995-08-16,1
18997,Roar,27,1995-08-16,1
18998,Roar,27,1995-08-16,1
18999,Roar,27,1995-08-16,1
19000,Roast,20,2003-06-08,1
19001,Roast,20,2003-06-08,1
19002,Robba,26,1997-06-11,1
19003,Robba,26,1997-06-11,1
19004,Robben,,,
19005,RobbyBob,23,2000-03-11,1
19006,Robert Yip,,,
19007,Robertiño,,,
19008,Robertiño,,,
19009,Robertoos,19,2003-12-27,1
19010,ROBERTxLEE,31,1992-06-24,1
19011,Robin,,,
19012,Robin,,,
19013,Robko,,,
19014,Robo,25,1998-04-22,1
19015,Robo,25,1998-04-22,1
19016,Robocop,23,2000-06-08,1
19017,Robocop,23,2000-06-08,1
19018,Robogod,35,1988-02-28,1
19019,Robogod,35,1988-02-28,1
19020,Robosanta,,,
19021,Robusto,,,
19022,rocco521,,,
19023,Rock,,,
19024,Rock,,,
19025,Rock,,,
19026,Rock,,,
19027,ROCKBOOM,20,2003-03-10,1
19028,ROCKEATER73,,,
19029,Rockky,,,
19030,Rockky,,,
19031,Rocklho,25,1998-06-08,1
19032,rockonhi5,,,
19033,Rocks908,,,
19034,Rockstar,24,1998-12-13,1
19035,Rocky,26,1996-07-28,1
19036,Rod,26,1997-01-17,1
19037,Rodnaldinho,,,
19038,Rodnaldinho,,,
19039,Rodnaldinho,,,
19040,Rodov,23,1999-10-09,1
19041,Rodri,,,
19042,Rodrigo,,,
19043,Rodrigo,,,
19044,RodriSapbee,,,
19045,Rody,28,1995-01-28,1
19046,Rofens,,,
19047,Roffamau,,,
19048,Roflcopter,,,
19049,Roger,,,
19050,rogojinn,,,
19051,Rogu,29,1994-06-13,1
19052,Rogu,29,1994-06-13,1
19053,Rogu,29,1994-06-13,1
19054,Rogu,29,1994-06-13,1
19055,Rogu,29,1994-06-13,1
19056,Rogu,29,1994-06-13,1
19057,Rogue,,,
19058,Rogue,,,
19059,Rogue,24,1998-10-06,1
19060,Rogue,24,1998-10-06,1
19061,Rogue,26,1997-01-21,1
19062,Rogue,26,1997-01-21,1
19063,Rogue,26,1997-01-21,1
19064,Rogue,26,1997-01-21,1
19065,Rogue,26,1997-01-21,1
19066,Rogue,26,1997-01-21,1
19067,Rogue,26,1997-01-21,1
19068,Rohammers,,,
19069,Rohclem,,,
19070,Rohee,,,
19071,Rohee,,,
19072,Roi,,,
19073,Roi DEMON,,,
19074,Roison,25,1998-07-13,1
19075,Rojo0,,,
19076,Rok,18,2005-04-22,1
19077,Rokecs,,,
19078,Rokenia,27,1995-08-17,1
19079,RoKeRo,19,2003-12-12,1
19080,Roket,,,
19081,Roki,27,1996-07-15,1
19082,Role,,,
19083,Rolighed,,,
19084,Rolling,,,
19085,Rollu,,,
19086,Rolwen,27,1995-10-23,1
19087,Romain,,,
19088,Roman,,,
19089,Roman Dufek,,,
19090,Romanilly,26,1997-03-31,1
19091,Romanilly,26,1997-03-31,1
19092,Romantic,29,1993-08-03,1
19093,Romantic,29,1993-08-03,1
19094,Romča,,,
19095,RomiBaba,,,
19096,Romina,32,1990-09-17,1
19097,Romina,32,1990-09-17,1
19098,Romio,,,
19099,Romond,,,
19100,Romuka,21,2001-09-16,1
19101,Ron,,,
19102,Ron,25,1998-03-18,1
19103,Ron,25,1998-03-18,1
19104,Ron,25,1998-03-18,1
19105,Ron,25,1998-03-18,1
19106,Ronaldo,,,
19107,Ronaldo,24,1998-12-23,1
19108,Ronaldo,24,1998-12-23,1
19109,Ronaldo,24,1998-12-23,1
19110,Ronaldo,24,1998-12-23,1
19111,Ronchas,34,1989-07-13,1
19112,rong,,,
19113,Ronkas,,,
19114,RonOP,24,1998-11-03,1
19115,Roo,,,
19116,Roodood,23,2000-02-10,1
19117,Rook1e,20,2003-07-17,1
19118,Rook1e,20,2003-07-17,1
19119,Rookie,26,1997-03-11,1
19120,Rookie,26,1997-03-11,1
19121,Rookie,26,1997-03-11,1
19122,Rookieqq,,,
19123,Roose,,,
19124,Rooster,18,2005-04-28,1
19125,Rooster,18,2005-04-28,1
19126,Roppieee,,,
19127,Roron,,,
19128,Rósa,23,2000-06-16,1
19129,Rosco,22,2001-05-26,1
19130,Rosco,22,2001-05-26,1
19131,rose,,,
19132,Rose,,,
19133,Rose,19,2004-05-13,1
19134,RoseBND,22,2001-03-02,1
19135,Rosen,,,
19136,Rosen,,,
19137,Rosen,,,
19138,RoseThorn,23,2000-01-06,1
19139,Rosey,29,1994-03-05,1
19140,Rosey,29,1994-03-05,1
19141,Rosey,29,1994-03-05,1
19142,Rosey,29,1994-03-05,1
19143,Roshan,,,
19144,Roshan,,,
19145,Roshan,,,
19146,Rosica,,,
19147,Rosielove,,,
19148,Roski,24,1999-03-04,1
19149,Rosseu,,,
19150,Rosseu,,,
19151,Rosseu,,,
19152,Rosseu,,,
19153,Rossoneri,27,1996-07-10,1
19154,Rostak,,,
19155,Rotee,,,
19156,Rotmod,,,
19157,Rotrix,,,
19158,RotteBengi,21,2002-04-05,1
19159,RouaMat,,,
19160,Rough,,,
19161,Rough,,,
19162,Rough,,,
19163,RoughBeanz,,,
19164,Roulette,23,2000-07-06,1
19165,Rounders,,,
19166,Rourke,,,
19167,Route,,,
19168,Route,24,1999-01-05,1
19169,Route,24,1999-01-05,1
19170,Route,24,1999-01-05,1
19171,rovex,,,
19172,rovex,,,
19173,Roviz,,,
19174,Row,28,1994-11-21,1
19175,Rowelly,,,
19176,Rowlio,,,
19177,Rox,24,1999-03-23,1
19178,Roxas39,,,
19179,Roy,,,
19180,Royal,,,
19181,Royal,,,
19182,Royal,,,
19183,Royal,,,
19184,Royal,,,
19185,Royal,,,
19186,RoyalKanin,21,2002-07-06,1
19187,RoyalKanin,21,2002-07-06,1
19188,RoyalKanin,21,2002-07-06,1
19189,Royaum,24,1999-05-31,1
19190,Royer,22,2001-04-20,1
19191,Royer,22,2001-04-20,1
19192,Royer,22,2001-04-20,1
19193,Royha,,,
19194,Röyhkeä,22,2001-05-23,1
19195,RoyHun,,,
19196,Rozara,28,1994-09-01,1
19197,Rozpier,,,
19198,Rozpier,,,
19199,Rozpier,,,
19200,Rozzer,,,
19201,RPike,23,2000-04-19,1
19202,Rpramp,,,
19203,Rq,30,1993-04-09,1
19204,Rq,30,1993-04-09,1
19205,Rq,30,1993-04-09,1
19206,rre,,,
19207,RTeks,,,
19208,RU Forsaken,19,2003-10-20,1
19209,RU Forsaken,19,2003-10-20,1
19210,Ru0,,,
19211,Rubelguf,,,
19212,rubeN,,,
19213,Ruben,,,
19214,Ruben,,,
19215,Ruben,,,
19216,Ruben,,,
19217,Ruben,,,
19218,Rubenxico,,,
19219,Rubenxico,,,
19220,Rubenxico,,,
19221,Rubenxico,,,
19222,Rubenxico,,,
19223,Rubi0o,23,2000-07-19,1
19224,Rubi0o,23,2000-07-19,1
19225,Rubi0o,23,2000-07-19,1
19226,Ruby,24,1998-08-11,1
19227,Ruby,24,1998-08-11,1
19228,Rubydine,,,
19229,Rudeclaw,,,
19230,RudeDude,,,
19231,Ruderaliz,,,
19232,Ruderaliz,,,
19233,Rudolf,,,
19234,Rudolph,,,
19235,Rudolph,,,
19236,Rudolph,,,
19237,Rudzkoo,,,
19238,Rudzkoo,,,
19239,Rudzkoo,,,
19240,Ruep,,,
19241,Rueski,,,
19242,Rueven,,,
19243,Rueven,,,
19244,Ruf,21,2002-07-13,1
19245,Ruf,21,2002-07-13,1
19246,Rufus,24,1998-07-30,1
19247,Ruggers,,,
19248,Rui,,,
19249,Rui,,,
19250,Ruii,,,
19251,Ruii,,,
19252,Ruin,27,1995-11-16,1
19253,Rule,,,
19254,Rule18,31,1992-05-12,1
19255,Ruler,24,1998-12-29,1
19256,Ruler,24,1998-12-29,1
19257,Rulet,,,
19258,Rulfchen,26,1996-10-24,1
19259,Rulfchen,26,1996-10-24,1
19260,Rumbie,,,
19261,Rumiki,,,
19262,Rumor,22,2000-12-04,1
19263,Rumor,22,2000-12-04,1
19264,Rune,18,2004-11-19,1
19265,Rune Weaver,20,2003-07-02,1
19266,Runner,34,1989-06-08,1
19267,Ruo,29,1993-12-12,1
19268,Ruo,29,1993-12-12,1
19269,Ruo,30,1993-01-04,1
19270,Ruo,30,1993-01-04,1
19271,Ruras,,,
19272,Rush,30,1993-04-06,1
19273,RusheX,23,2000-04-17,1
19274,Rushley,27,1996-02-23,1
19275,Ruso,,,
19276,Ruso,,,
19277,Ruso,,,
19278,Ruso,,,
19279,Russian Ronin,,,
19280,Rust,23,1999-10-19,1
19281,Rust,23,1999-10-19,1
19282,Rust,23,1999-10-19,1
19283,Rusty,,,
19284,Rusty,30,1993-06-28,1
19285,Rusty,30,1993-06-28,1
19286,RustySniper,,,
19287,Rustywolf,,,
19288,Rustywolf,,,
19289,Ruther,,,
19290,Ruthexter,,,
19291,Ruthless,,,
19292,Rutsel,,,
19293,Ruuxi,,,
19294,Ruuzh,,,
19295,Ruvelius,24,1999-06-09,1
19296,Ruvelius,24,1999-06-09,1
19297,Ruvelius,24,1999-06-09,1
19298,Ruxal,,,
19299,Ruxal,,,
19300,Ruyi,23,2000-04-10,1
19301,Ruyi,23,2000-04-10,1
19302,Ruzgar,,,
19303,Rwei,21,2002-02-06,1
19304,Rx Dye,,,
19305,Rx Dye,,,
19306,ry0ma,24,1999-06-25,1
19307,ry0ma,24,1999-06-25,1
19308,Ryaan,18,2005-04-15,1
19309,Ryaan,18,2005-04-15,1
19310,Ryaan,18,2005-04-15,1
19311,Ryan,,,
19312,Ryan,,,
19313,Ryan,,,
19314,Ryan,,,
19315,Ryan,26,1997-03-28,1
19316,Ryan,26,1997-03-28,1
19317,Ryan Side,,,
19318,Ryan3,,,
19319,Ryavka,,,
19320,Ryazaki,27,1996-05-20,1
19321,Ryberion,23,1999-09-14,1
19322,Rybson,22,2000-11-17,1
19323,Rybson,22,2000-11-17,1
19324,Rybson,22,2000-11-17,1
19325,Rycah,,,
19326,Rychly,,,
19327,Ryd,,,
19328,Rydle,,,
19329,Rydragon,,,
19330,Ryecheria,,,
19331,Rygel,,,
19332,Rygel,,,
19333,Ryka,17,2006-03-03,1
19334,Ryko,23,1999-09-03,1
19335,Ryko,23,1999-09-03,1
19336,Ryleo,,,
19337,Rylle,,,
19338,Rylz,,,
19339,RYmeister,26,1996-11-21,1
19340,Rynder,,,
19341,Ryoo,32,1991-03-30,1
19342,Ryoshi,,,
19343,Ryptn,,,
19344,Rythmind,,,
19345,Rythrod,18,2005-05-31,1
19346,Ryu,29,1994-01-28,1
19347,RYue,20,2003-07-17,1
19348,Ryuin,,,
19349,Ryujin,21,2001-09-26,1
19350,Ryujin,21,2001-09-26,1
19351,Ryujin,21,2001-09-26,1
19352,RyujinKt,,,
19353,RyujinKt,,,
19354,Ryuk,20,2003-06-22,1
19355,RYunQQ,,,
19356,RYunQQ,,,
19357,Ryuto,,,
19358,Ryuto,,,
19359,Ryuto,,,
19360,Ryuto,,,
19361,Ryuto,,,
19362,Ryuzaki,,,
19363,Ryuzaki,24,1999-06-05,1
19364,Ryxsen,,,
19365,Ryzgo,24,1999-06-28,1
19366,Rzaba,,,
19367,Rzems,,,
19368,RZHE,,,
19369,S0bek,,,
19370,S0bek,,,
19371,S0bek,,,
19372,s0ra,,,
19373,s0ra,,,
19374,s0ul,21,2001-11-11,1
19375,s0ul,21,2001-11-11,1
19376,s0ul,21,2001-11-11,1
19377,s1aytrue,22,2001-01-17,1
19378,s1aytrue,22,2001-01-17,1
19379,s1ckdy,24,1999-01-13,1
19380,s1ckdy,24,1999-01-13,1
19381,S1CKZ,,,
19382,S1d,25,1997-10-30,1
19383,S1GNIFICANT,,,
19384,S1rCris,,,
19385,S1te,25,1997-09-25,1
19386,S1xu,24,1998-11-21,1
19387,S34NDR0M3,,,
19388,s3phii,,,
19389,s3Turel,,,
19390,S421,29,1994-06-08,1
19391,S421,29,1994-06-08,1
19392,S421,29,1994-06-08,1
19393,S4mpe,27,1996-05-25,1
19394,S4mpe,27,1996-05-25,1
19395,sa11y,,,
19396,SA1NA,30,1992-12-04,1
19397,Sabaa,23,2000-05-05,1
19398,Sabaneti,,,
19399,Sabbath,26,1996-11-25,1
19400,Sabbath,26,1996-11-25,1
19401,Saber,,,
19402,Saber,,,
19403,SaberMaster,,,
19404,Sacpleuweuw,,,
19405,Sacre,26,1996-09-07,1
19406,Sacre,26,1996-09-07,1
19407,Sacre,26,1996-09-07,1
19408,Sacred,,,
19409,Sacrifice,,,
19410,Sacrifice,,,
19411,Sacrifice,,,
19412,Sacy,25,1997-12-02,1
19413,Sacy,25,1997-12-02,1
19414,Sacy,25,1997-12-02,1
19415,Sad,22,2001-03-13,1
19416,Sad,22,2001-03-13,1
19417,SAD,25,1997-08-21,1
19418,Sadaz,,,
19419,Saddy,23,2000-06-12,1
19420,Sadia,,,
19421,Sadishi,,,
19422,SaDJesteRRR,31,1991-08-03,1
19423,SaDJesteRRR,31,1991-08-03,1
19424,SaDJesteRRR,31,1991-08-03,1
19425,Sadlo,,,
19426,Sadoq,19,2003-09-02,1
19427,Sadoski,28,1995-03-15,1
19428,Sadoski,28,1995-03-15,1
19429,Sae Itoshi,,,
19430,Saeken,,,
19431,Saeko,,,
19432,Saeko,,,
19433,Saenrex,,,
19434,Saethra,,,
19435,Safa,,,
19436,Safari,,,
19437,Safir,,,
19438,Safir,,,
19439,Saga,28,1994-11-23,1
19440,Sagak,,,
19441,Sagak,,,
19442,SagaZ,30,1992-08-05,1
19443,SagaZ,30,1992-08-05,1
19444,Sage,,,
19445,Sage,,,
19446,Sagewabe,,,
19447,Sagrath,,,
19448,Sahil,,,
19449,Sahil,,,
19450,Sahira,23,2000-05-02,1
19451,Sahl,25,1997-10-13,1
19452,Sahl,25,1997-10-13,1
19453,sahori,20,2003-06-26,1
19454,Sai,,,
19455,Sai,,,
19456,Sai,,,
19457,Sai,,,
19458,Sai,,,
19459,Sai,,,
19460,Sai,,,
19461,sai desu,,,
19462,Saiclone,29,1994-01-12,1
19463,Saico,21,2002-05-06,1
19464,Saifer,,,
19465,Saifer,,,
19466,Saile,,,
19467,Saint,,,
19468,Saint,18,2005-01-01,1
19469,Saint Daniel,,,
19470,Saint Ghoul,18,2005-01-21,1
19471,SaintArkain,28,1994-08-22,1
19472,SaintSamson,23,1999-08-23,1
19473,SaintSamson,23,1999-08-23,1
19474,Saintsu,24,1999-06-03,1
19475,Saintvicious,36,1987-05-23,1
19476,Saintvicious,36,1987-05-23,1
19477,Saintvicious,36,1987-05-23,1
19478,Saiph,33,1990-04-03,1
19479,Sairi,18,2004-07-22,1
19480,Sairi,18,2004-07-22,1
19481,Sairusq,31,1991-10-07,1
19482,Saitain,,,
19483,Saitam,26,1997-03-11,1
19484,Saito,,,
19485,Saito,,,
19486,Saito,,,
19487,Saito,,,
19488,Saito,,,
19489,Saitt,,,
19490,Saizo,30,1993-04-23,1
19491,Sajator,18,2004-10-11,1
19492,sajed,19,2004-04-10,1
19493,Saju,23,1999-10-23,1
19494,Saju,23,1999-10-23,1
19495,Saju,23,1999-10-23,1
19496,Sake,20,2003-03-12,1
19497,Sake,20,2003-03-12,1
19498,Sake,31,1991-09-28,1
19499,Saken,24,1998-11-05,1
19500,Saken,24,1998-11-05,1
19501,Sakka,25,1997-11-19,1
19502,Sakka,25,1997-11-19,1
19503,Sakkuromi,21,2002-04-25,1
19504,Sakkyen,,,
19505,Saknom,21,2002-04-14,1
19506,Sakura,,,
19507,Salamek,,,
19508,Salami,,,
19509,Salami,,,
19510,Salce,29,1994-01-19,1
19511,Sally,34,1988-09-15,1
19512,Salty Viki,26,1997-04-08,1
19513,Salty Viki,26,1997-04-08,1
19514,Salty Viki,26,1997-04-08,1
19515,Sam,,,
19516,Sam,,,
19517,Sam,,,
19518,Sam,,,
19519,Sam,,,
19520,Sam,,,
19521,Sama,25,1998-01-01,1
19522,Samanan,,,
19523,Samanan,,,
19524,Samanan,,,
19525,Samba,,,
19526,Sambrotta,,,
19527,Sambrotta,,,
19528,SamChaka,43,1979-11-16,1
19529,Samcro,,,
19530,Sami,,,
19531,Sami,,,
19532,Sami,,,
19533,Sami,,,
19534,Sami,,,
19535,Sami,,,
19536,Samikin,19,2003-10-14,1
19537,Samkz,20,2003-03-04,1
19538,Sammey,,,
19539,Sammy,,,
19540,Sammy,,,
19541,Samul3k,20,2002-08-14,1
19542,Samurai,,,
19543,Samux,28,1995-06-11,1
19544,Samver,21,2001-11-07,1
19545,Samver,21,2001-11-07,1
19546,Samver,21,2001-11-07,1
19547,Samver,21,2001-11-07,1
19548,Samwise12,,,
19549,Samwise12,,,
19550,samy,,,
19551,Samy,,,
19552,Samy,,,
19553,Samy,,,
19554,Samyaza,,,
19555,Samyaza,,,
19556,Samyy,26,1996-10-07,1
19557,San,,,
19558,San,,,
19559,San,,,
19560,San,,,
19561,San,25,1997-09-06,1
19562,San,25,1997-09-06,1
19563,San,25,1997-09-06,1
19564,San,25,1997-09-06,1
19565,San,25,1997-09-06,1
19566,San,25,1997-09-06,1
19567,san,30,1993-01-16,1
19568,san,30,1993-01-16,1
19569,san,30,1993-01-16,1
19570,san,30,1993-01-16,1
19571,SAN8II,26,1997-03-16,1
19572,SAN8II,26,1997-03-16,1
19573,SAN8II,26,1997-03-16,1
19574,Sanah,25,1998-02-03,1
19575,Sanchez,,,
19576,Sanchez,,,
19577,Sanchi,21,2002-07-19,1
19578,Sanchovies,26,1997-06-25,1
19579,Sancus,,,
19580,Sand,27,1996-05-15,1
19581,SAND,35,1987-12-18,1
19582,SAND,35,1987-12-18,1
19583,Sandbag,23,1999-09-10,1
19584,Sande3r,,,
19585,Sander,25,1998-02-25,1
19586,Sander,25,1998-02-25,1
19587,Sandflame,22,2001-03-05,1
19588,Sandia,25,1998-01-23,1
19589,Sandia,25,1998-01-23,1
19590,Sando Jiyu,23,1999-12-15,1
19591,Sando Jiyu,23,1999-12-15,1
19592,Sandroxx,24,1998-09-23,1
19593,SandvichTF2,,,
19594,Sandwitch,,,
19595,Sandwitch,,,
19596,Sane,,,
19597,Sang,,,
19598,Sang Su,19,2004-07-17,1
19599,Sangchu,23,2000-06-24,1
19600,Sangrod,,,
19601,Sangyoon,27,1995-12-20,1
19602,Sangyoon,27,1995-12-20,1
19603,Sangyoon,27,1995-12-20,1
19604,Sanity,23,2000-02-26,1
19605,Sankorrow,,,
19606,Sanom,,,
19607,Sans,24,1999-04-16,1
19608,Sant,,,
19609,Santa,19,2004-07-18,1
19610,Santanabaron,,,
19611,SaNTaS,26,1996-09-09,1
19612,SaNTaS,26,1996-09-09,1
19613,Santi,,,
19614,Santi,19,2003-10-22,1
19615,Santi,19,2003-10-22,1
19616,Santi,22,2000-08-12,1
19617,Santíago,,,
19618,Santorin,26,1997-05-06,1
19619,Santx,,,
19620,SanyaDau,22,2001-05-14,1
19621,Sao,,,
19622,Saphira,24,1999-03-02,1
19623,Sapinho,,,
19624,Sapling,19,2003-09-26,1
19625,Sapot,24,1999-03-11,1
19626,Sapphire,,,
19627,Sapphire,,,
19628,Sapphire,,,
19629,SappyMS,,,
19630,SappyMS,,,
19631,SARA,26,1997-04-11,1
19632,Saravinho,,,
19633,Sarcasm,,,
19634,Sardoche,30,1993-06-28,1
19635,Sarevain,,,
19636,SáRgAbArAcK,,,
19637,SargoX,,,
19638,Sarin,,,
19639,Sarkis,27,1996-03-19,1
19640,Sarkis,27,1996-03-19,1
19641,Sarl,,,
19642,Saroo,32,1991-07-20,1
19643,Sarorian,20,2002-08-24,1
19644,Sarsky,29,1993-08-28,1
19645,Saruan,,,
19646,Sasi,19,2004-02-10,1
19647,SaSin,29,1994-02-03,1
19648,Saskio,26,1996-09-01,1
19649,Sassae,23,2000-02-11,1
19650,Satan,,,
19651,Satan,,,
19652,Satan,,,
19653,Satanel,,,
19654,Satanico,25,1997-10-06,1
19655,SatanoulhS,20,2002-09-19,1
19656,SatanoulhS,20,2002-09-19,1
19657,Sater,,,
19658,Satorius,29,1994-04-12,1
19659,Satorius,29,1994-04-12,1
19660,SatoRy,,,
19661,Sauce,20,2002-10-16,1
19662,Saulius,26,1997-04-02,1
19663,Saulius,26,1997-04-02,1
19664,Saulius,26,1997-04-02,1
19665,Saulius,26,1997-04-02,1
19666,Sausi,,,
19667,Savage,,,
19668,Savage,22,2001-06-04,1
19669,Savage,23,2000-05-13,1
19670,Savage,23,2000-05-13,1
19671,Savage,23,2000-05-13,1
19672,Savage,25,1997-10-16,1
19673,Save,25,1997-09-18,1
19674,Save,25,1997-09-18,1
19675,Save,25,1997-09-18,1
19676,Save,30,1993-07-06,1
19677,Save,30,1993-07-06,1
19678,Save,30,1993-07-06,1
19679,Savero,19,2004-05-26,1
19680,Saviero,,,
19681,Savila,,,
19682,Savila,,,
19683,Savior,,,
19684,Savior,,,
19685,Saviour,25,1997-09-24,1
19686,Savoki,,,
19687,Savoki,,,
19688,SavorWolf,,,
19689,SavVi,,,
19690,Savvy,,,
19691,Saw,,,
19692,Sawarjo,,,
19693,Sawayama,,,
19694,Sawyor,23,1999-12-08,1
19695,Sawyor,23,1999-12-08,1
19696,Saxno,26,1997-01-01,1
19697,Saxno,26,1997-01-01,1
19698,Saxno,26,1997-01-01,1
19699,Saxno,26,1997-01-01,1
19700,Saxno,26,1997-01-01,1
19701,Saxuralle,,,
19702,Saya,21,2001-11-16,1
19703,Saye,,,
19704,Sayha,21,2001-10-02,1
19705,sayho,28,1995-02-25,1
19706,Sayhoon,,,
19707,Saymi,,,
19708,Sâyn,,,
19709,Sayna,25,1998-07-12,1
19710,Sayonara,,,
19711,Sayonara,,,
19712,SazaHu,,,
19713,SaZeD,,,
19714,Sazz,21,2001-07-22,1
19715,SBLX,,,
19716,sBs,31,1992-07-02,1
19717,sBs,31,1992-07-02,1
19718,scamber,23,2000-06-27,1
19719,Scar,,,
19720,Scar Hope,,,
19721,Scar Hope,,,
19722,Scardorz,26,1997-07-15,1
19723,Scardorz,26,1997-07-15,1
19724,Scardorz,26,1997-07-15,1
19725,Scarface,24,1999-05-18,1
19726,Scarface,24,1999-05-18,1
19727,Scarface,24,1999-05-18,1
19728,Scarface,32,1991-05-22,1
19729,Scarface,32,1991-05-22,1
19730,Scarface,32,1991-05-22,1
19731,Scarfeis,,,
19732,Scarlet,,,
19733,Scarlet,,,
19734,Scarlet,,,
19735,Scarlet,24,1998-11-18,1
19736,Scarlet,24,1998-11-18,1
19737,Scarlet,24,1998-11-18,1
19738,Scarlet,24,1998-11-18,1
19739,Scarlet,24,1998-11-18,1
19740,ScarletDoom,,,
19741,ScarletPetal,22,2000-11-07,1
19742,ScarletPetal,22,2000-11-07,1
19743,Scarpy,,,
19744,scarra,33,1989-11-25,1
19745,ScarSymmetry,,,
19746,Scary,,,
19747,scary,,,
19748,Scarycrow,,,
19749,ScaryJerry,,,
19750,Scaryride,,,
19751,Scatz,,,
19752,Scenari0,21,2002-01-05,1
19753,Scenari0,21,2002-01-05,1
19754,Scenx,,,
19755,Schabs,,,
19756,Schaeppi,36,1986-10-22,1
19757,Scherb,,,
19758,Schin,,,
19759,Schin,,,
19760,Schin,,,
19761,Schliffe,,,
19762,Schneider,,,
19763,Schneider,,,
19764,Schneizel,28,1995-04-26,1
19765,Schneizel,28,1995-04-26,1
19766,Schneizel,28,1995-04-26,1
19767,Scholar,25,1997-11-04,1
19768,Schoon,,,
19769,Schoon,,,
19770,Schoon,,,
19771,Schorling,,,
19772,ScienTrist,21,2001-11-22,1
19773,ScIlyfe,24,1998-09-06,1
19774,ScIlyfe,24,1998-09-06,1
19775,ScIlyfe,24,1998-09-06,1
19776,Scipaeus,,,
19777,Scipaeus,,,
19778,Scofield,,,
19779,Scold,,,
19780,Scoooped,,,
19781,Score,31,1992-07-08,1
19782,Score,31,1992-07-08,1
19783,Scorpi0N,,,
19784,Scorro,,,
19785,Scorro,,,
19786,Scorro,24,1999-02-13,1
19787,Scorth,,,
19788,Scorto,27,1996-05-06,1
19789,SCOTT,21,2001-08-02,1
19790,SCOTT,21,2001-08-02,1
19791,Scott,31,1992-05-29,1
19792,Scottlol,,,
19793,Scottlol,,,
19794,scottlyk,27,1996-03-14,1
19795,scottlyk,27,1996-03-14,1
19796,scottlyk,27,1996-03-14,1
19797,ScottyMcScoot,,,
19798,ScottyMcScoot,,,
19799,ScottyMcScoot,,,
19800,Scoupa,23,1999-10-21,1
19801,Scout,25,1998-03-14,1
19802,Scouter,31,1992-04-23,1
19803,Scouter,31,1992-04-23,1
19804,Scouter,31,1992-04-23,1
19805,Scouter,31,1992-04-23,1
19806,ScoutJLY,25,1997-10-14,1
19807,Scrandor,25,1997-12-10,1
19808,Scrappy,,,
19809,ScrappyDoo,,,
19810,Scream,23,1999-11-29,1
19811,Scripter,,,
19812,ScriptKing,,,
19813,Scroody,,,
19814,Scryers,27,1995-08-02,1
19815,Scryers,27,1995-08-02,1
19816,Scryers,27,1995-08-02,1
